id,review_scores_rating,review_scores_accuracy,review_scores_cleanliness
1932019,98,10,10
11788666,,,
10035487,98,10,10
10576612,94,10,9
5151423,98,10,10
10858401,,,
15287537,,,
15605090,88,10,9
16260372,,,
5299434,73,9,8
16014985,,,
10296962,,,
9423426,100,10,10
6870555,93,10,9
17734527,,,
15756479,,,
12606250,95,10,10
5577516,100,10,10
8957746,,,
1661720,100,10,10
10657572,100,10,10
17702103,,,
9905129,100,10,10
16439084,80,10,10
12228334,100,10,10
11953056,98,10,10
1120656,,,
10541422,,,
16270843,100,10,9
6363639,96,9,9
13587745,80,10,6
2970867,100,10,10
10965671,,,
882435,95,10,10
5762485,,,
7401158,100,10,9
4429475,99,10,10
17585689,,,
1561116,95,9,9
2238488,99,10,10
5696895,95,10,10
16291030,,,
14554284,100,10,10
4559908,90,9,7
13233167,96,10,10
1037198,91,9,9
3801909,93,9,8
2067936,,,
14551164,95,10,9
15422181,90,9,9
971449,98,10,10
10783991,98,10,10
2381729,86,9,7
11305302,,,
66664,78,8,8
4105958,97,10,10
10864544,,,
16631684,,,
2017079,73,7,10
1296106,89,9,9
16844534,100,10,10
16975571,100,10,10
15467439,,,
8817059,,,
16516337,100,9,9
6004953,79,9,7
3720392,99,10,10
10865192,,,
12115919,,,
16498921,100,10,10
819863,78,8,8
768161,,,
696724,97,9,9
9679247,100,10,10
15482415,,,
10106937,,,
17174433,100,10,10
16829186,80,10,10
2508995,40,6,6
15889175,100,10,10
17157145,100,10,10
16855085,,,
14155323,100,10,10
5811151,60,6,6
15888815,,,
14296659,98,10,10
17976727,,,
6490662,93,10,8
17977057,,,
17387329,,,
17500053,100,10,10
17499924,100,10,10
9349296,100,10,10
13448099,100,10,10
11535013,,,
14074045,90,9,10
16828172,100,9,10
9240268,100,10,10
5066748,,,
2683857,93,10,10
29557,100,10,10
16807426,,,
732779,100,10,10
13996915,100,10,10
13415594,93,10,8
16921655,,,
6222895,,,
8715362,99,10,10
12328003,98,10,10
15835987,91,9,9
17298185,100,,
2965491,99,10,10
15073052,100,10,10
589516,87,9,9
4013761,,,
8224399,,,
10337916,,,
9317689,,,
654860,97,10,10
2396847,96,10,10
11353590,,,
9977811,94,9,10
10469182,99,10,10
1097535,92,9,9
17333633,,,
6292283,100,10,10
16825473,100,10,10
15334433,100,10,10
2161686,80,9,9
12175341,87,9,7
7650273,87,9,9
8617216,93,10,10
7263625,100,10,8
6359043,85,9,8
14629029,100,10,10
14342296,,,
7092292,,,
11719688,90,10,9
15448111,,,
10942409,100,9,9
8337954,82,8,8
17626773,,,
14653250,93,10,10
10255048,,,
9616042,100,10,10
1077444,93,9,10
6404232,100,10,10
652882,,,
7222704,95,9,10
15605179,,,
767788,86,9,9
13153557,100,10,9
1494909,90,10,9
16977777,100,10,10
6083512,78,9,7
437385,98,10,10
8884625,,,
16598738,100,10,10
1183521,96,10,10
16549352,,,
8382187,91,10,9
10604248,87,10,9
6213273,99,10,10
8013810,91,10,9
4539937,90,9,9
16846394,,,
8135258,,,
10884695,92,10,9
16352901,,,
13241517,,,
10946162,,,
83553,100,10,10
16043093,100,10,10
11322959,100,10,10
7620172,,,
4638266,99,10,10
4858023,,,
4688930,100,10,10
3862661,100,9,9
1405046,100,10,10
10862608,89,10,9
14299442,96,10,10
208727,96,10,9
6795093,80,8,6
8207665,96,10,9
14790424,95,10,10
2115503,95,10,10
3157463,99,10,10
15756691,100,10,10
7973978,89,9,9
10824720,91,10,9
585326,94,9,10
5548977,97,10,10
15313698,,,
162934,93,9,10
8152867,95,10,10
10812630,92,9,9
9497143,,,
15378973,100,10,10
1665516,96,10,10
14371252,,,
13724120,98,10,10
14805196,97,10,10
13084734,92,9,10
3456010,87,9,9
2380632,93,9,10
142177,98,10,10
780002,84,9,7
7349969,,,
9919372,,,
2483504,98,10,10
7069881,96,10,10
1478708,99,10,10
12251742,100,10,10
12917134,99,10,10
11556239,93,10,9
8456859,93,10,10
2482632,80,8,10
17585947,,,
10888166,100,9,9
4023249,92,10,10
13280184,93,10,9
9119210,94,10,10
1893858,90,10,9
7643927,92,10,9
11657897,100,10,10
16790413,96,10,10
2254431,97,10,9
13558325,,,
15835438,,,
3793678,98,10,10
12832173,90,10,9
17010071,,,
11034770,100,10,10
8167459,97,10,10
5890033,96,10,10
1482697,93,10,9
10706309,100,10,10
16620918,91,9,10
10788165,,,
9112275,90,9,9
1104912,92,9,9
9755638,,,
10771375,,,
7823272,98,10,10
2088800,95,9,9
16604785,90,9,10
3481025,94,10,9
494111,89,10,10
14569097,100,10,10
16637637,80,9,8
2629294,98,10,10
16100223,100,10,10
15604860,,,
4872083,94,10,10
15423353,93,10,10
9394422,80,10,8
8352275,99,10,10
55632,96,10,10
14031165,92,10,10
2477787,,,
17340703,,,
11035694,100,10,10
3774435,98,10,10
7745042,97,10,10
14095612,97,10,10
16427669,,,
7621182,99,10,10
17433132,,,
16930922,100,10,10
2397852,98,9,10
431632,90,9,9
2331166,96,10,10
11260204,94,9,10
16290048,,,
10769424,88,10,9
545685,94,9,10
1755158,92,9,9
10925179,,,
9064614,93,10,9
6885520,,,
918572,91,9,9
1099674,98,10,10
16942020,100,10,10
6887234,90,9,10
9110032,94,10,10
16778566,97,10,9
3323268,97,10,9
1556680,95,10,10
10502323,100,10,10
2802418,94,10,10
66188,96,9,10
3649988,95,10,10
3199703,,,
9532696,95,9,10
5750696,90,9,10
6601749,80,9,8
4880695,89,9,8
15236335,99,10,10
5196233,90,10,10
9970137,,,
16331804,,,
6377520,90,9,9
8356380,99,10,10
14059375,,,
16960313,,,
845480,86,9,9
2483653,87,9,9
5154242,84,8,10
13066265,97,10,8
845501,88,9,9
17098186,100,10,10
13914747,89,9,9
1470340,98,10,10
5196070,86,9,9
5195922,82,9,10
16847403,100,10,10
16618464,91,10,9
15470779,98,10,10
848578,85,9,8
13318584,99,10,10
10614949,89,9,9
15938330,95,10,10
3378019,80,10,6
9695654,84,9,8
15070065,100,10,10
13022232,99,10,10
13021568,100,10,10
4190323,,,
11238527,88,9,9
6751279,100,10,10
3718865,97,10,10
9330594,,,
11075529,99,10,10
11829124,97,10,10
81256,74,8,7
5749839,95,10,9
2701658,97,10,10
7534836,82,9,8
8721888,94,10,10
457986,100,10,9
14268636,99,10,10
10746071,,,
17096393,100,10,10
16479270,100,10,10
5978964,99,10,10
10385321,97,10,10
4102049,100,10,10
14906353,100,10,10
14186387,100,10,9
292723,83,8,8
10788469,95,10,9
4650391,96,10,10
4617719,99,10,10
1629577,94,10,10
4494303,96,10,10
242571,85,9,9
13022499,99,10,10
7828473,92,9,9
13528813,,,
4295573,98,10,10
69553,81,8,8
69549,91,9,9
13602723,98,10,10
3404981,86,8,8
15929798,100,10,10
15633213,99,10,10
444616,100,10,10
14432317,84,9,8
13788740,,,
11620002,99,10,10
14612005,91,9,9
13094490,,,
7066823,98,10,10
77932,75,7,7
4319230,100,10,10
13643637,100,10,10
17849606,100,10,10
10547198,,,
6728870,90,10,8
13784076,94,9,9
11792072,,,
7483031,99,10,10
16330378,,,
9284412,99,10,10
12151600,88,9,8
5500218,93,10,10
15658271,,,
10864418,97,9,10
13614193,100,10,10
6629798,97,10,10
1633126,95,10,9
8481384,84,9,10
14654471,86,9,9
11910156,80,10,8
16066598,100,10,10
9534091,,,
17622881,,,
11575586,95,10,10
2496086,97,10,10
9051181,98,10,10
75422,100,9,8
75423,93,9,8
12428522,90,9,9
2942149,98,10,10
10872025,,,
10299331,,,
10854353,,,
13427895,86,9,8
74758,86,9,8
10075799,100,10,8
16175237,100,10,10
533193,88,8,8
13414103,93,10,10
6687085,,,
14475808,90,10,9
16556338,78,9,7
9558826,87,9,7
1633173,79,9,8
7281346,93,10,9
12951597,90,9,8
794626,91,9,9
10833918,,,
2461006,94,10,10
7199664,,,
9839501,96,10,10
16702251,97,10,10
351978,81,8,8
10788531,100,10,10
5853587,98,9,10
2135871,100,10,10
4719908,96,10,10
351950,67,6,6
1672896,92,9,9
11048402,97,10,9
252321,90,9,8
14591043,91,10,9
14276563,80,9,9
15775774,85,10,8
13193068,80,8,9
13329419,90,10,10
9033827,87,9,8
14166343,100,10,10
10522163,,,
12408491,91,10,10
527226,96,9,10
9836721,100,10,10
13866653,95,10,10
17421876,100,10,10
3262667,94,10,8
4768678,95,10,9
14577765,85,9,9
15389724,,,
7902108,80,10,8
14476185,89,9,9
1633225,93,9,9
10863451,93,9,10
14352713,86,9,8
10207254,96,10,10
7341076,93,9,10
12912467,93,10,10
11690274,86,9,9
6518261,97,10,10
14451638,89,9,9
8553341,87,9,10
17007107,,,
17406845,,,
8340604,,,
16335125,100,10,10
12484859,20,2,2
8487735,93,10,10
10835399,,,
4654218,98,10,10
8269701,100,10,10
8762307,,,
14887262,96,10,10
4372435,96,10,10
15070409,89,9,10
7697503,99,10,10
13530165,100,10,10
15250621,,,
14466859,98,10,10
13827669,100,10,10
15580638,,,
9311466,92,10,10
15089583,87,9,9
10321776,95,10,10
11845487,97,10,10
15089524,97,9,9
14711944,70,10,9
13155451,96,10,10
16809041,,,
12172311,97,10,10
7498241,,,
14743945,,,
7534891,,,
8207632,98,10,10
9075976,93,9,9
12679234,97,10,10
5154227,98,10,10
13753966,87,9,9
7075352,80,10,10
7025250,91,9,9
11531859,93,10,10
16004400,,,
8270859,97,10,10
2465543,97,10,10
10948458,,,
238204,93,9,9
13815533,94,10,10
14651109,100,10,10
5229280,89,9,9
3354203,99,10,10
7065694,100,10,10
13476531,90,9,7
12931122,68,8,6
14995032,92,10,10
598832,86,9,8
16338131,100,10,8
7784030,,,
470810,96,9,9
4026354,93,9,9
3009990,82,9,8
13029769,100,10,10
3201323,97,10,9
10710389,100,10,10
8072329,,,
12610653,,,
10968239,91,9,10
5319588,96,10,10
15903424,100,10,10
17685757,,,
13641814,97,10,10
7803013,,,
6716417,95,10,10
462969,94,9,9
861486,98,10,10
12511163,98,10,10
14657426,60,6,6
6120540,96,10,10
773370,97,10,10
10888161,,,
943060,95,10,10
5588559,93,9,9
13510044,100,10,10
7463586,93,9,8
4874904,95,10,9
6153831,87,9,8
5154367,98,10,10
14935413,95,10,10
12590446,94,10,10
1006909,83,8,8
16244016,100,10,10
8150868,,,
2104978,96,9,10
405622,93,8,7
4251101,92,10,9
465723,97,10,9
15041821,98,10,9
16407735,100,10,10
9695480,97,10,10
8354243,95,10,9
5068486,100,10,10
15258987,100,9,9
10868024,95,10,10
4121691,95,10,10
773359,95,10,9
15920878,91,9,9
10477793,98,10,10
17534690,100,10,10
15177742,80,9,9
10311667,,,
14717366,100,10,10
10409218,,,
5232276,93,10,10
17945075,,,
10501802,72,9,10
13734123,93,10,9
15324129,96,10,10
15323945,92,10,9
16322016,98,10,10
9736338,,,
10945646,,,
3257979,95,10,9
16910064,,,
16897598,100,10,10
300589,95,10,10
10339640,95,10,10
6720368,,,
15958476,,,
7035672,98,10,10
15008570,90,10,10
9617564,,,
14535483,83,9,9
5945396,100,10,10
15271907,,,
15873231,72,9,8
14770496,97,9,10
15759624,95,10,10
5209794,100,10,10
785901,90,9,9
3394127,99,10,10
15957963,87,9,10
229240,92,9,9
11566230,93,10,9
16255081,91,9,9
15793413,60,8,7
16741417,100,10,10
259621,91,9,9
16162625,83,9,9
5945812,100,10,10
15055277,87,9,9
13346086,98,10,10
5944989,100,10,10
734871,90,9,9
10840535,,,
13154998,93,9,9
13192807,,,
259622,91,9,9
1488410,97,10,10
11059051,,,
13033023,,,
7715861,100,10,10
17577243,100,6,10
1520909,,,
12882037,100,10,10
6600699,100,10,10
5181386,100,10,10
16176101,80,9,8
10676839,98,10,10
987495,100,5,7
8342838,,,
15267186,95,10,10
17139320,,,
9154591,95,10,10
15149051,97,10,10
9110796,,,
12857222,91,10,9
1978669,98,10,10
12857179,88,10,9
17420939,93,10,10
864265,,,
12873723,,,
683020,92,10,9
12857087,90,9,9
16019171,99,10,10
7869049,90,9,8
12857011,94,9,9
11529833,,,
175102,95,10,10
175090,87,9,9
11070275,100,10,10
15904098,90,9,9
8596100,94,10,10
779973,91,9,9
6145167,,,
8907630,,,
16370633,85,9,9
16443564,,,
12592391,83,9,8
12494675,,,
6481703,,,
15075785,93,10,9
7955880,,,
15953741,100,10,10
12520132,95,9,9
16861882,100,10,10
9236807,,,
17582767,,,
16606328,98,10,10
17802348,,,
11983792,95,10,9
15132100,83,9,9
16844263,100,10,10
2925398,90,9,9
1925714,97,10,10
9823848,,,
14935617,90,7,10
3646019,96,10,10
12853799,95,10,10
16605688,97,9,10
16228848,79,9,9
11460984,90,9,10
6348983,,,
13902012,100,10,9
1056844,95,10,10
1515494,91,9,9
16086843,89,10,9
17112437,88,8,10
10918894,,,
13508455,,,
9648750,100,10,10
11242172,86,9,9
138795,94,9,9
72444,92,9,9
12497487,,,
17424156,95,10,10
10940274,,,
17767582,,,
15342718,,,
11147115,,,
17968216,,,
15144638,91,9,9
4998039,99,10,10
12712281,94,9,10
11376984,87,9,9
17174763,,,
16602342,100,10,10
13636171,,,
17929864,,,
241235,94,9,9
8344020,100,10,10
70753,90,9,9
13879420,100,10,10
15420428,97,9,10
10900339,,,
8901394,,,
14073882,,,
17027820,100,10,10
13636310,,,
8423877,,,
16779078,89,10,9
15024227,98,10,9
13173328,100,8,9
4236298,90,9,10
9696833,96,9,10
17482888,100,10,10
558205,94,10,10
15253799,,,
934102,87,9,9
17810208,100,10,10
1979761,98,10,9
786492,93,9,9
786506,91,9,9
13026352,97,10,10
13689617,80,8,7
10105349,84,9,8
9173483,100,10,10
6985131,93,10,10
3896093,81,8,7
4262533,87,9,8
802559,90,10,9
2509236,89,9,8
6587037,92,10,9
2093695,94,10,10
14089782,90,9,10
16695252,60,7,7
16483113,100,10,9
13169368,75,9,8
2374873,100,10,10
14907455,92,10,9
6715383,96,10,10
10985283,86,9,10
4380289,83,9,9
11163298,100,10,10
12990078,97,10,10
6716133,97,10,10
17595071,100,10,10
12008385,96,10,10
15633281,96,10,8
16831471,90,10,10
9374546,95,10,9
13191964,96,10,9
14930367,91,10,10
13140716,,,
8327231,,,
1404163,95,10,10
1826125,97,10,10
14239336,100,10,10
12851433,100,9,9
7007759,96,10,10
6412435,80,9,7
4615244,95,10,10
13443665,99,10,10
10546813,,,
535293,89,10,10
15330008,80,10,6
17591620,,,
11611392,,,
9825146,100,10,10
14559666,86,9,9
16083195,,,
14763705,98,10,10
16721946,93,10,9
14788324,100,10,10
15470876,,,
2140005,83,9,8
13083781,100,10,10
15453636,98,10,10
15508487,90,10,10
16098282,96,10,9
13886867,88,9,10
892836,95,10,10
1326577,97,10,10
14938407,92,10,9
14043732,97,10,9
11398231,93,10,10
10215581,93,9,9
10051637,,,
2350404,92,10,9
12229903,92,10,10
8444973,,,
9296524,97,10,10
10966013,100,10,10
9438353,96,10,10
17572997,,,
12360351,94,10,9
12525238,97,10,9
16742943,,,
7068804,98,10,10
2432104,94,9,10
10886231,96,10,9
2594696,97,9,10
13267277,82,9,9
4023585,88,9,8
11801932,93,10,10
17865244,,,
3441719,79,9,7
8384230,,,
2562034,90,9,9
14008695,,,
15735294,,,
13603416,93,10,10
2119773,96,10,10
15579415,97,10,10
4348890,94,9,9
9030129,96,10,9
4377982,84,9,9
6328559,80,10,8
7368199,92,10,10
11060073,,,
5163082,82,9,8
9760014,92,10,10
14453697,92,9,10
13141085,100,10,10
16986063,,,
9150562,,,
11060667,,,
722155,60,7,7
17154510,100,10,10
6638320,,,
5095821,87,9,8
13238956,86,9,9
16042687,100,10,10
16586205,80,5,6
3482655,92,10,10
544447,100,10,10
430692,100,10,9
17041396,,,
17077887,,,
6526344,100,10,10
17029690,,,
242661,100,10,10
3605535,100,,
4297539,98,10,10
7746463,100,10,10
5420565,93,10,9
6452714,97,10,10
357862,96,10,10
8210577,93,10,8
16204265,98,10,10
16559427,100,10,10
78651,95,9,9
6514826,98,10,10
6304566,100,10,10
9007919,,,
1487398,96,10,9
8565299,100,10,10
3174932,97,10,10
1356240,94,10,9
9925099,100,10,10
8106473,100,10,10
622134,92,10,10
1831361,97,10,10
9414733,98,10,10
1733056,100,10,10
8270261,100,10,10
8499631,99,10,10
7844269,,,
15643873,100,10,10
4106442,94,9,9
62651,96,10,10
10684397,,,
15037623,100,10,10
1045685,91,9,9
8385693,93,10,10
10925171,90,9,9
9958492,80,10,10
8270883,,,
4616596,97,10,10
1995487,100,10,10
17445523,70,9,6
9433467,92,9,9
5730680,,,
1421671,100,10,10
4892732,,,
15397120,100,10,10
6107359,97,10,10
7011472,100,10,10
14655591,,,
2011311,81,8,8
15167662,100,10,10
10891431,94,10,10
6221976,99,10,10
15773850,93,10,8
15233175,98,10,10
1391982,100,10,9
17298114,,,
11120782,,,
8254216,93,10,9
8975105,100,10,10
15299001,100,10,10
10105592,,,
6437010,83,9,8
11993313,,,
684699,98,10,10
1667732,99,10,10
8533291,100,10,10
11419389,100,10,10
9010937,93,10,10
14450414,98,10,10
17016258,75,9,7
4030174,92,9,9
748222,97,10,10
769734,91,9,9
4275896,90,9,9
3030653,95,10,10
1081011,94,9,9
16413982,100,10,10
8322701,100,10,10
11501188,100,10,10
17670075,100,10,10
4636228,,,
16530976,80,9,7
3096080,100,10,10
9666476,100,10,10
17497608,100,10,10
10753070,80,8,8
1211904,97,10,9
490931,95,10,10
10927558,100,10,10
1550913,98,10,10
4672165,100,10,10
10518504,90,9,8
15329343,87,9,9
10829760,,,
5160888,,,
3391368,96,10,10
1493659,98,10,10
5980039,98,10,10
68239,98,10,10
16184636,100,10,10
16606476,73,8,8
8027997,100,10,9
12582732,100,10,10
14221114,92,9,9
17284492,,,
3812931,98,10,10
10501439,,,
3751230,98,10,10
10206402,,,
3440501,93,9,9
8420533,,,
867499,100,10,10
5589530,98,10,10
16579687,100,10,10
6601839,100,10,10
8240198,,,
7896925,100,10,10
213283,96,10,10
11303984,100,10,10
13712441,92,10,10
14524545,100,10,10
7846943,84,9,8
752607,95,10,10
11303918,,,
13344587,93,10,9
6713990,100,10,10
11024782,,,
2062696,97,10,10
10615147,,,
15448412,100,10,10
11692704,,,
3963192,99,10,10
10729757,99,10,10
12253459,100,10,10
1864924,93,10,10
8355076,100,10,10
13745407,80,10,10
867555,99,10,10
3268419,95,10,9
8763620,97,9,9
1587410,97,10,9
2569250,98,10,10
9813708,100,10,10
17626598,,,
13400226,,,
8763529,95,9,9
13786807,,,
3176509,93,10,9
292929,100,9,10
8632376,,,
7389611,91,9,9
14759973,100,10,10
8763407,95,9,9
10631203,100,10,10
8763366,95,9,9
4224941,97,10,10
8304579,100,10,10
16055969,,,
5126076,98,10,9
4475374,96,9,9
1260469,100,10,10
10499229,,,
13261012,97,10,10
16464767,100,10,10
14671675,96,10,10
1964917,100,9,10
11270998,92,10,10
6847091,40,4,2
3895911,98,10,10
16874063,94,10,9
1931788,96,10,9
10729994,97,10,9
145886,96,10,10
3079929,100,10,10
1620411,96,10,10
3028924,98,10,10
16742323,95,10,9
6592005,93,9,10
17774481,,,
2102251,,,
7583612,100,8,10
325478,98,10,9
522089,92,10,10
6092596,98,10,10
7085722,97,10,10
1940496,100,10,10
16725672,,,
12793489,63,6,6
15772118,100,10,10
4111104,95,10,9
5536503,90,10,10
1699390,94,10,10
2292432,98,10,10
2042316,90,10,9
16710334,100,10,10
604843,100,10,10
7699095,100,10,10
10992285,,,
10861204,,,
9779853,100,10,9
9108108,98,10,10
587375,97,10,9
276072,95,10,9
9877100,,,
6911587,96,10,10
8762967,96,10,10
10745423,96,10,10
259647,99,10,10
5420651,90,9,9
7697839,100,10,10
3571291,87,9,8
7730652,,,
9319884,100,10,10
13415851,97,10,10
9149812,93,9,9
3716504,98,10,10
13702,97,9,9
423300,100,10,10
6801606,96,10,10
16100625,99,10,10
4815643,95,10,10
10418005,,,
6387526,100,10,10
63247,91,9,9
14125,98,10,10
4480642,94,9,9
15857441,100,10,8
6042966,100,10,10
10040637,97,10,10
4175174,100,10,10
1160508,83,9,9
4109600,90,10,10
17666939,100,10,8
7025922,100,10,10
521237,,,
9516038,,,
8221677,94,10,10
11046897,,,
2183138,91,10,9
10538985,,,
14238291,100,10,8
8438983,98,10,10
13375752,100,10,10
6835097,100,10,10
14168945,80,9,8
502009,93,10,10
11357078,95,10,10
14747847,92,10,9
4165508,96,10,9
937842,94,9,10
12865389,100,10,10
4754285,99,10,10
150347,94,9,9
11929806,100,10,10
2686530,97,10,10
5851966,72,8,8
8194889,88,9,8
3636904,97,10,10
17863112,,,
16517321,93,9,8
2204233,100,10,10
13863748,100,10,10
8702764,91,9,9
6272816,95,9,9
17998286,,,
