latitude,longitude,host_response_rate,host_identity_verified,price
37.73628554,-122.4346851,N/A,t,$520.00 
37.74118376,-122.4302487,67%,t,$250.00 
37.73967314,-122.4269439,100%,t,$75.00 
37.7389651,-122.4261829,N/A,f,$140.00 
37.7395245,-122.4294918,N/A,t,$250.00 
37.73449637,-122.4302079,N/A,t,"$1,495.00 "
37.73427647,-122.4362517,100%,f,$130.00 
37.74215307,-122.4257957,100%,f,$315.00 
37.73836029,-122.4270454,88%,t,$178.00 
37.7408477,-122.4305406,N/A,t,$130.00 
37.73484983,-122.4340654,100%,t,$135.00 
37.73878462,-122.4349812,100%,t,$300.00 
37.73429744,-122.4306094,100%,t,$150.00 
37.73633315,-122.4319889,100%,t,$200.00 
37.73427344,-122.4362543,100%,f,$300.00 
37.73973018,-122.4321367,N/A,f,$500.00 
37.7367855,-122.4386358,100%,f,$118.00 
37.73903925,-122.4266529,100%,t,$240.00 
37.74044378,-122.4285544,N/A,t,$300.00 
37.73555673,-122.4389483,100%,f,$139.00 
37.73490691,-122.4297651,100%,t,$495.00 
37.73711644,-122.4274372,N/A,t,$239.00 
37.73429085,-122.4349105,77%,t,$500.00 
37.74158643,-122.4296218,100%,t,$86.00 
37.73868155,-122.4294852,83%,f,$250.00 
37.73845909,-122.4295145,100%,t,$195.00 
37.73822647,-122.4252238,100%,t,$250.00 
37.73562792,-122.4376999,100%,t,$108.00 
37.73701807,-122.4341848,100%,f,$250.00 
37.73796608,-122.4324592,N/A,t,$100.00 
37.73823943,-122.4358748,100%,t,$150.00 
37.73422134,-122.4311872,N/A,t,$199.00 
37.73728816,-122.4316636,80%,t,$170.00 
37.73583779,-122.4356771,100%,t,$250.00 
37.73838179,-122.4337516,100%,t,$135.00 
37.73443709,-122.43298,100%,f,$100.00 
37.74147914,-122.4251045,83%,t,$475.00 
37.73892049,-122.4282427,N/A,t,$180.00 
37.74167676,-122.4306076,N/A,t,$500.00 
37.73432974,-122.4376585,N/A,t,$161.00 
37.73738427,-122.4261057,100%,t,$75.00 
37.73385724,-122.435263,0%,f,$65.00 
37.73768465,-122.4347042,N/A,t,$175.00 
37.73631883,-122.4369148,100%,t,$65.00 
37.73775981,-122.4366438,100%,t,$250.00 
37.73880541,-122.4252138,100%,t,$200.00 
37.7376339,-122.4293293,71%,t,$215.00 
37.74130655,-122.4325716,100%,t,$67.00 
37.74083028,-122.4274544,N/A,t,$250.00 
37.76238543,-122.3968533,N/A,t,"$2,000.00 "
37.76087984,-122.3884846,100%,f,$324.00 
37.76358247,-122.3976749,N/A,t,$140.00 
37.7559468,-122.3972535,N/A,t,$140.00 
37.76142994,-122.4018816,N/A,t,$480.00 
37.76143282,-122.3979173,N/A,t,$300.00 
37.75663045,-122.3983975,100%,t,$119.00 
37.75426798,-122.4025177,N/A,f,$500.00 
37.75942688,-122.3999332,N/A,t,$300.00 
37.75663902,-122.4027121,N/A,f,$249.00 
37.75726938,-122.398177,100%,t,$133.00 
37.76023985,-122.3989867,100%,t,$525.00 
37.75992352,-122.3949231,100%,t,$175.00 
37.75513982,-122.4009777,N/A,f,$79.00 
37.75720055,-122.3926007,100%,t,$300.00 
37.76026274,-122.3914358,N/A,t,$950.00 
37.76377835,-122.4035765,100%,t,$209.00 
37.764055,-122.3951817,100%,t,$250.00 
37.76180497,-122.3947568,N/A,f,$120.00 
37.75789564,-122.4030069,N/A,t,$500.00 
37.75577665,-122.3894606,100%,t,$100.00 
37.75930823,-122.3875242,N/A,t,$85.00 
37.75807816,-122.3997755,100%,t,$160.00 
37.76159178,-122.3875206,99%,t,$169.00 
37.76216762,-122.3954305,100%,t,$280.00 
37.75091278,-122.3962869,100%,t,$133.00 
37.76175051,-122.3895536,N/A,f,$165.00 
37.76178734,-122.3901492,N/A,t,$290.00 
37.75493651,-122.4012611,N/A,f,$549.00 
37.75744708,-122.3990138,100%,t,$140.00 
37.75527494,-122.4009047,N/A,f,$125.00 
37.75815332,-122.4026288,100%,t,$250.00 
37.76344832,-122.3888154,100%,t,$119.00 
37.75117145,-122.4026657,N/A,t,$250.00 
37.75672788,-122.4027036,N/A,f,"$2,500.00 "
37.7619571,-122.3941138,100%,t,$250.00 
37.7635895,-122.3985747,100%,t,$290.00 
37.75260361,-122.3975976,100%,f,$97.00 
37.76325787,-122.4033091,N/A,t,$550.00 
37.75818503,-122.4008166,100%,t,$495.00 
37.75850985,-122.4032316,100%,f,$150.00 
37.76057174,-122.3965259,100%,f,$295.00 
37.76458754,-122.3940645,100%,t,$150.00 
37.75722738,-122.4018186,100%,t,$395.00 
37.76243663,-122.3945978,100%,f,$500.00 
37.75724038,-122.3975467,100%,t,$89.00 
37.76033782,-122.4052499,100%,t,$157.00 
37.75955147,-122.4040905,N/A,t,"$2,200.00 "
37.76158678,-122.4019315,94%,t,$550.00 
37.75487794,-122.4023512,100%,t,$160.00 
37.75993709,-122.3989888,100%,t,$150.00 
37.75809246,-122.4012226,N/A,t,$200.00 
37.75664382,-122.4012724,100%,t,$190.00 
37.75092325,-122.4011192,100%,t,$277.00 
37.7620038,-122.3927837,100%,t,$500.00 
37.76369893,-122.4031912,N/A,t,$575.00 
37.75342014,-122.3920084,100%,t,$211.00 
37.76398202,-122.3959747,100%,t,$260.00 
37.76243973,-122.4037506,100%,t,$210.00 
37.75082161,-122.4008773,N/A,t,$394.00 
37.75914688,-122.3954857,70%,t,$675.00 
37.75953865,-122.4054003,100%,t,$125.00 
37.75843457,-122.4011213,100%,t,$175.00 
37.76266751,-122.3947399,90%,t,$200.00 
37.75525646,-122.3982669,100%,f,$125.00 
37.76460214,-122.4041456,100%,t,$190.00 
37.7626039,-122.3949968,100%,t,$150.00 
37.7613506,-122.3947413,100%,t,$145.00 
37.75260134,-122.3998736,100%,t,$175.00 
37.76054896,-122.4040216,100%,t,$250.00 
37.76035651,-122.3959862,100%,t,$274.00 
37.7652672,-122.4027338,N/A,f,$895.00 
37.75144619,-122.390065,N/A,f,$125.00 
37.75371108,-122.3987582,N/A,t,$225.00 
37.75933372,-122.4036716,100%,t,$135.00 
37.76248797,-122.4011454,100%,f,$190.00 
37.76225834,-122.3901967,N/A,t,$400.00 
37.75715753,-122.3991811,N/A,t,$400.00 
37.75706537,-122.4029676,30%,t,$200.00 
37.75413519,-122.4014826,80%,t,$250.00 
37.76457868,-122.3933537,100%,t,$190.00 
37.75717189,-122.4018795,N/A,t,$65.00 
37.76359444,-122.3879746,N/A,t,"$2,000.00 "
37.75905467,-122.398167,N/A,t,"$2,000.00 "
37.76232473,-122.3891589,N/A,t,"$2,000.00 "
37.76009877,-122.394132,100%,f,$195.00 
37.75504534,-122.4008316,100%,t,$327.00 
37.75593207,-122.4023492,N/A,t,$175.00 
37.76409726,-122.3877482,100%,t,$224.00 
37.75941494,-122.4018082,N/A,t,$500.00 
37.75605662,-122.398885,N/A,f,$350.00 
37.76297109,-122.3947668,N/A,f,$400.00 
37.75383046,-122.3924535,100%,t,$148.00 
37.75952761,-122.4027123,75%,t,$80.00 
37.76110633,-122.3973649,100%,t,$389.00 
37.76550392,-122.394813,86%,t,$139.00 
37.75805553,-122.3911791,100%,t,$250.00 
37.76341906,-122.3943347,100%,t,$375.00 
37.76050206,-122.393553,80%,t,$155.00 
37.75903408,-122.3965707,N/A,f,$130.00 
37.75599837,-122.4002235,100%,t,$210.00 
37.75718222,-122.3945929,N/A,t,"$10,000.00 "
37.75196912,-122.4022747,N/A,t,$235.00 
37.763374,-122.3870892,71%,t,$345.00 
37.75925923,-122.3928591,0%,t,$120.00 
37.76019658,-122.3960119,N/A,t,$700.00 
37.76643765,-122.3958833,100%,t,$325.00 
37.7622435,-122.3967375,88%,t,$85.00 
37.76471004,-122.395134,N/A,t,$175.00 
37.75458129,-122.4015754,100%,t,$370.00 
37.75930657,-122.4016222,N/A,t,$450.00 
37.7549054,-122.4000241,100%,t,$148.00 
37.7599279,-122.3923102,90%,t,$250.00 
37.75555511,-122.4005629,N/A,t,$90.00 
37.76159242,-122.4046124,90%,t,$195.00 
37.76331305,-122.3952299,100%,t,$199.00 
37.76216767,-122.397064,100%,t,$85.00 
37.75658046,-122.4004701,100%,t,$210.00 
37.75956554,-122.3947065,100%,t,$225.00 
37.7496011,-122.400921,100%,f,$140.00 
37.75942516,-122.4039762,100%,t,$118.00 
37.75140352,-122.4002244,N/A,t,$429.00 
37.75612324,-122.3996666,100%,t,$300.00 
37.75828218,-122.3946217,N/A,t,$375.00 
37.76419418,-122.3946437,100%,t,$260.00 
37.76062192,-122.389021,N/A,f,"$1,400.00 "
37.76267602,-122.3900337,100%,t,$125.00 
37.75858575,-122.3917679,100%,t,$150.00 
37.76225759,-122.3935217,100%,t,$570.00 
37.75691254,-122.3972923,100%,t,$459.00 
37.75233733,-122.3975385,100%,f,$130.00 
37.75636644,-122.4022954,100%,t,$210.00 
37.7591466,-122.3927268,25%,t,$111.00 
37.76487422,-122.3976267,98%,t,$200.00 
37.76209502,-122.39544,100%,t,$125.00 
37.76132396,-122.4042142,100%,t,$780.00 
37.76258885,-122.4054306,100%,t,$150.00 
37.76220352,-122.3886172,N/A,t,$199.00 
37.75977061,-122.4009582,100%,t,$190.00 
37.75855533,-122.3891352,100%,t,$450.00 
37.75971288,-122.3883334,100%,t,$190.00 
37.76609722,-122.3974792,100%,t,$219.00 
37.76238325,-122.4036864,100%,t,$159.00 
37.75804926,-122.4011697,75%,t,$79.00 
37.75926254,-122.4044216,100%,t,$280.00 
37.7568934,-122.3960361,100%,t,$500.00 
37.75637088,-122.4004607,100%,t,$99.00 
37.75902528,-122.3908855,N/A,t,$125.00 
37.75447178,-122.3881318,99%,t,$135.00 
37.75826358,-122.3919632,100%,t,$235.00 
37.76053873,-122.4039577,100%,t,$110.00 
37.76198725,-122.4033045,N/A,f,$400.00 
37.75849393,-122.4013485,90%,t,$95.00 
37.75948454,-122.3965462,100%,t,$125.00 
37.76502245,-122.4021627,N/A,f,$150.00 
37.75832177,-122.3948897,100%,t,$200.00 
37.75726138,-122.3937119,100%,t,$80.00 
37.7622571,-122.3963785,50%,f,$120.00 
37.76158761,-122.4026227,N/A,t,$500.00 
37.75249649,-122.3997799,N/A,t,"$1,500.00 "
37.75983431,-122.3965963,100%,t,$100.00 
37.75149047,-122.3989173,100%,t,$80.00 
37.75840024,-122.3924571,100%,f,$95.00 
37.7616085,-122.3940674,100%,t,$132.00 
37.75538942,-122.3972996,100%,t,$146.00 
37.75766314,-122.4008295,100%,t,$130.00 
37.76013959,-122.3910041,100%,t,$150.00 
37.75515744,-122.3886671,N/A,t,$800.00 
37.76247714,-122.3872144,N/A,t,$80.00 
37.76058371,-122.3878696,N/A,t,$70.00 
37.76199539,-122.3939147,100%,t,$75.00 
37.75888607,-122.395388,100%,t,$295.00 
37.75644595,-122.3991023,100%,t,$146.00 
37.76155637,-122.4028069,N/A,t,$250.00 
37.7547362,-122.398608,100%,t,$89.00 
37.75130159,-122.401516,90%,t,$229.00 
37.76267741,-122.3950229,100%,t,$199.00 
37.7522367,-122.4007571,90%,t,$200.00 
37.75699771,-122.3998474,N/A,t,$68.00 
37.75958369,-122.4008684,75%,t,$375.00 
37.75985947,-122.3918161,100%,t,$175.00 
37.763856,-122.3960937,75%,t,$165.00 
37.75186207,-122.4008071,75%,f,$73.00 
37.75842021,-122.3988363,100%,t,$350.00 
37.75959698,-122.3962401,100%,f,$65.00 
37.75539896,-122.3993891,80%,t,$500.00 
37.75764361,-122.399961,N/A,f,$150.00 
37.75581835,-122.4016217,100%,t,$124.00 
37.75491347,-122.4029104,100%,t,$110.00 
37.75465929,-122.3907666,50%,f,$140.00 
37.75826535,-122.3939929,N/A,t,$200.00 
37.76239538,-122.4050208,100%,t,$97.00 
37.76207355,-122.4045597,100%,f,$255.00 
37.75802381,-122.3975611,100%,t,$125.00 
37.75511535,-122.4004124,100%,f,$129.00 
37.75819768,-122.4023991,100%,t,$195.00 
37.76492078,-122.3972241,90%,t,$205.00 
37.76028277,-122.3936458,100%,t,$290.00 
37.75389791,-122.3996037,100%,t,$250.00 
37.7550341,-122.401835,100%,t,$140.00 
37.75948148,-122.4034998,100%,t,$400.00 
37.76298924,-122.3940016,100%,f,$107.00 
37.75718823,-122.3998937,100%,f,$60.00 
37.75857707,-122.4015224,83%,t,$169.00 
37.75954413,-122.402567,100%,t,$165.00 
37.75052788,-122.4029728,N/A,t,"$1,000.00 "
37.75456284,-122.4002094,99%,t,$135.00 
37.76031944,-122.3944442,100%,t,$300.00 
37.75843219,-122.4018378,93%,f,$125.00 
37.76314878,-122.3873457,N/A,t,$200.00 
37.75935099,-122.3986744,100%,t,$120.00 
37.75751127,-122.3962746,100%,t,$130.00 
37.75628007,-122.400629,100%,t,$139.00 
37.76078935,-122.4031751,100%,t,$265.00 
37.7622324,-122.4019006,N/A,t,$75.00 
37.75871459,-122.3970886,100%,t,$250.00 
37.75352163,-122.4008444,N/A,f,$250.00 
37.75847746,-122.3952498,100%,t,$220.00 
37.755242,-122.397361,N/A,t,$319.00 
37.75531364,-122.3997516,100%,t,$150.00 
37.76083129,-122.4026361,100%,t,$210.00 
37.76209776,-122.4034992,100%,t,$88.00 
37.76061081,-122.4007543,100%,f,$295.00 
37.76374815,-122.4036902,100%,t,$129.00 
37.76197006,-122.4036531,100%,t,$185.00 
37.75710442,-122.394911,N/A,t,$264.00 
37.75318386,-122.4012376,100%,t,$179.00 
37.76334559,-122.4035335,N/A,t,$170.00 
37.7563452,-122.3990149,100%,t,$125.00 
37.76231119,-122.3891058,N/A,f,$400.00 
37.75821135,-122.3947528,N/A,f,$375.00 
37.76096103,-122.3935549,N/A,t,$425.00 
37.76370104,-122.3988991,N/A,t,$600.00 
37.75716307,-122.393441,100%,t,$199.00 
37.75231895,-122.4001397,N/A,f,$155.00 
37.75939291,-122.4024296,75%,t,$180.00 
37.75817082,-122.3997771,100%,f,$235.00 
37.76383103,-122.387446,71%,t,$145.00 
37.75961536,-122.3985461,N/A,f,$370.00 
37.76184919,-122.4054302,100%,t,$93.00 
37.76092509,-122.4033268,100%,t,$759.00 
37.75567429,-122.3911111,100%,t,$120.00 
37.76137474,-122.4047353,100%,t,$179.00 
37.75692849,-122.3964595,N/A,t,$170.00 
37.75874134,-122.3957283,N/A,t,$249.00 
37.76274914,-122.4037495,N/A,f,$170.00 
37.75908689,-122.4005561,100%,t,$200.00 
37.76458071,-122.3939062,100%,t,$200.00 
37.76027859,-122.3983894,N/A,t,$300.00 
37.75308336,-122.4014873,100%,t,$179.00 
37.76345367,-122.3966564,71%,t,$40.00 
37.75914649,-122.4027517,75%,t,$104.00 
37.76179653,-122.3981361,N/A,f,$200.00 
37.7612339,-122.3990436,N/A,t,$90.00 
37.75764304,-122.3938078,N/A,f,$900.00 
37.76091851,-122.3933815,100%,f,$375.00 
37.75318949,-122.4019479,100%,t,$88.00 
37.75320487,-122.3986728,N/A,t,$89.00 
37.76390696,-122.3955279,100%,t,$185.00 
37.76514606,-122.3975009,98%,t,$200.00 
37.75525557,-122.4001025,86%,t,$199.00 
37.75616663,-122.4009059,N/A,t,$140.00 
37.76182628,-122.3931227,100%,t,$115.00 
37.75251702,-122.3978116,100%,t,$88.00 
37.76118048,-122.3967033,100%,t,$195.00 
37.75922906,-122.3971694,N/A,f,$600.00 
37.76064897,-122.4014569,100%,t,$140.00 
37.76259887,-122.3958722,100%,t,$396.00 
37.75432067,-122.4001714,91%,t,$148.00 
37.7598394,-122.401709,N/A,t,$500.00 
37.75882365,-122.4017722,N/A,t,$500.00 
37.76260458,-122.3904754,100%,t,$300.00 
37.75862794,-122.3900722,N/A,t,$300.00 
37.75465621,-122.4017312,100%,f,$180.00 
37.76376363,-122.3897848,100%,t,$99.00 
37.75053418,-122.4008462,99%,t,$159.00 
37.7635173,-122.404503,N/A,f,$855.00 
37.75927983,-122.3893786,100%,t,$400.00 
37.75779703,-122.3984066,100%,t,$128.00 
37.75985566,-122.3908297,100%,t,$550.00 
37.75614636,-122.3992538,100%,t,$154.00 
37.75947511,-122.3928253,N/A,t,$75.00 
37.76043757,-122.3890185,100%,t,$105.00 
37.76369941,-122.3973549,98%,t,$200.00 
37.76525619,-122.3973047,98%,t,$200.00 
37.76275252,-122.3883862,N/A,f,$500.00 
37.76078926,-122.4344672,100%,f,$270.00 
37.7630344,-122.4278078,100%,t,$175.00 
37.76468073,-122.4289829,100%,t,$150.00 
37.76438216,-122.4304668,92%,t,$150.00 
37.76093644,-122.4403466,100%,t,$90.00 
37.76592214,-122.436431,100%,t,$119.00 
37.76078505,-122.4356323,N/A,t,$200.00 
37.76860159,-122.4323242,N/A,f,$180.00 
37.75927194,-122.4315821,100%,t,$480.00 
37.75643125,-122.4341148,99%,t,$105.00 
37.7664988,-122.4360631,100%,t,$135.00 
37.76306989,-122.4289384,N/A,t,$150.00 
37.7597974,-122.430435,N/A,t,$160.00 
37.76165843,-122.4294346,100%,t,$195.00 
37.75820014,-122.4304867,N/A,t,$279.00 
37.75860035,-122.4311819,100%,t,$150.00 
37.76074548,-122.4303241,92%,t,$79.00 
37.75731154,-122.4419411,100%,t,$150.00 
37.76417287,-122.4277629,100%,t,$145.00 
37.76068104,-122.4333063,60%,t,$149.00 
37.75973774,-122.4398831,100%,t,$525.00 
37.76924693,-122.4307692,100%,t,$375.00 
37.76311548,-122.4315038,100%,t,$198.00 
37.76188677,-122.4341071,N/A,t,$150.00 
37.76296594,-122.4285637,100%,t,$290.00 
37.76314358,-122.4448411,100%,t,$165.00 
37.76167883,-122.429632,100%,f,$100.00 
37.76003251,-122.4357042,100%,t,$115.00 
37.75743037,-122.4261641,100%,t,$135.00 
37.7579073,-122.4389046,N/A,t,$200.00 
37.76031555,-122.4288576,100%,t,$180.00 
37.75986988,-122.4449675,100%,t,$145.00 
37.75689669,-122.4340231,100%,t,$124.00 
37.76419391,-122.431263,N/A,f,$65.00 
37.7656597,-122.4339866,100%,t,$136.00 
37.76005758,-122.4406806,100%,t,$175.00 
37.76347427,-122.4387453,N/A,f,$88.00 
37.75836463,-122.4413336,100%,t,$250.00 
37.75781603,-122.4367919,100%,f,$225.00 
37.75607602,-122.4380114,100%,t,$238.00 
37.76461532,-122.4332523,N/A,t,$240.00 
37.76476357,-122.4318751,100%,f,$100.00 
37.76692764,-122.4310246,100%,t,$130.00 
37.75655592,-122.4343579,100%,t,$130.00 
37.75909032,-122.4289522,100%,f,$118.00 
37.75999397,-122.4413029,100%,t,$100.00 
37.76717926,-122.4266679,N/A,t,$200.00 
37.75923386,-122.4348219,100%,t,$180.00 
37.76416605,-122.4288369,86%,t,$85.00 
37.76206746,-122.437194,100%,t,$150.00 
37.76062478,-122.4367965,N/A,t,$550.00 
37.7609587,-122.4321993,70%,t,$275.00 
37.76669465,-122.4362336,30%,t,$135.00 
37.7664488,-122.4278509,100%,t,$89.00 
37.76515958,-122.4347258,100%,t,$149.00 
37.76433154,-122.4366432,100%,t,$75.00 
37.76098325,-122.4430289,100%,t,$650.00 
37.76271478,-122.430878,100%,t,$250.00 
37.76513607,-122.4385755,100%,f,$199.00 
37.76647271,-122.4346096,N/A,t,$140.00 
37.75954891,-122.438776,N/A,t,$565.00 
37.76094249,-122.4438836,100%,t,$99.00 
37.7589168,-122.4297116,N/A,t,$299.00 
37.76438103,-122.428997,100%,t,$550.00 
37.76442647,-122.4275934,100%,f,$250.00 
37.76728118,-122.4290724,80%,t,$125.00 
37.76578306,-122.4365807,100%,t,$300.00 
37.7675135,-122.4298883,100%,f,$71.00 
37.76721735,-122.4300661,60%,t,$110.00 
37.75807426,-122.4284621,100%,t,$850.00 
37.76751027,-122.4277886,N/A,f,"$1,500.00 "
37.76149727,-122.42853,N/A,t,$250.00 
37.76207492,-122.4407476,N/A,f,$170.00 
37.76400861,-122.4375086,N/A,t,$225.00 
37.76295108,-122.4425923,100%,t,$95.00 
37.7575691,-122.4287325,N/A,t,$215.00 
37.76067241,-122.439427,N/A,t,$225.00 
37.76695224,-122.436617,100%,t,$89.00 
37.76067589,-122.4350959,N/A,t,$160.00 
37.761369,-122.4262718,N/A,t,$125.00 
37.75940723,-122.4336289,100%,t,$109.00 
37.7586017,-122.4333208,100%,t,$95.00 
37.76406226,-122.4339245,100%,t,$160.00 
37.76283331,-122.435039,100%,t,$80.00 
37.75889462,-122.4375001,N/A,t,$195.00 
37.76403982,-122.429967,86%,t,$89.00 
37.76381803,-122.4341301,95%,t,$149.00 
37.76878965,-122.4315825,100%,t,$200.00 
37.75742272,-122.4374125,100%,t,$99.00 
37.75839444,-122.4408442,100%,t,$145.00 
37.75791297,-122.4427296,N/A,t,$120.00 
37.76101577,-122.4300545,100%,t,$125.00 
37.76687326,-122.4319867,N/A,f,$220.00 
37.75769143,-122.426564,N/A,f,$350.00 
37.76104031,-122.4416757,100%,t,$250.00 
37.76075207,-122.4332785,N/A,t,$495.00 
37.76164159,-122.428844,N/A,t,$210.00 
37.76464533,-122.4395332,100%,f,$109.00 
37.75875461,-122.4351383,100%,t,$199.00 
37.75988879,-122.4322208,N/A,t,$165.00 
37.76530084,-122.4308238,80%,t,$405.00 
37.75756785,-122.4268547,N/A,t,$265.00 
37.76616736,-122.4375298,100%,t,$240.00 
37.75638098,-122.4373438,N/A,f,$169.00 
37.76919235,-122.428462,100%,t,$120.00 
37.76337153,-122.4382475,N/A,t,$150.00 
37.76530265,-122.4311186,N/A,t,$73.00 
37.76505413,-122.4368256,100%,t,$325.00 
37.76274918,-122.4425154,N/A,t,$250.00 
37.75930365,-122.4403636,N/A,t,$170.00 
37.76388506,-122.4441099,100%,t,$220.00 
37.76729549,-122.4275002,100%,t,$259.00 
37.76222687,-122.4328084,100%,t,$156.00 
37.75713615,-122.427517,100%,t,$250.00 
37.76761839,-122.4374797,100%,t,$185.00 
37.7606303,-122.4290277,N/A,t,$300.00 
37.76929593,-122.4307233,100%,t,$70.00 
37.75752662,-122.4276938,N/A,t,$500.00 
37.76002859,-122.4392825,N/A,t,$89.00 
37.76295826,-122.4311571,100%,t,$65.00 
37.75643518,-122.4408039,100%,t,$99.00 
37.75886842,-122.4356478,N/A,t,$348.00 
37.75909551,-122.4351548,100%,t,$750.00 
37.76692386,-122.4266922,N/A,f,$200.00 
37.76846397,-122.4386285,100%,t,$260.00 
37.7683471,-122.4337258,100%,t,$95.00 
37.75913973,-122.4424444,100%,t,$80.00 
37.75755635,-122.4363966,100%,t,$199.00 
37.75754796,-122.4427127,100%,t,$169.00 
37.75910911,-122.4323835,100%,t,$135.00 
37.76830234,-122.4288265,100%,f,$285.00 
37.7569714,-122.4272696,100%,t,$400.00 
37.75724196,-122.4418596,100%,t,$210.00 
37.76403095,-122.4443772,N/A,f,"$1,000.00 "
37.76736286,-122.4270305,100%,f,$120.00 
37.75914267,-122.4364527,N/A,t,$300.00 
37.76066888,-122.4295652,89%,t,$175.00 
37.75659169,-122.4286362,N/A,t,$300.00 
37.75656331,-122.431316,100%,t,$150.00 
37.76050429,-122.4290685,100%,t,$300.00 
37.76693843,-122.42991,100%,t,$120.00 
37.75798047,-122.4417489,100%,t,$329.00 
37.7579228,-122.4429408,100%,t,$600.00 
37.75930258,-122.4389504,100%,t,$160.00 
37.76223543,-122.4324122,100%,t,$350.00 
37.76451504,-122.4271768,100%,t,$300.00 
37.76063419,-122.4461763,90%,t,$115.00 
37.76025832,-122.4287501,100%,t,$200.00 
37.76385657,-122.4399174,100%,t,$329.00 
37.76184844,-122.4387781,100%,t,$300.00 
37.76482875,-122.443533,100%,t,$134.00 
37.76006754,-122.4288536,100%,t,$195.00 
37.7632316,-122.4442355,100%,f,$395.00 
37.75889591,-122.4306139,100%,t,$350.00 
37.76363811,-122.4347389,100%,t,$140.00 
37.76503695,-122.4345622,100%,t,$400.00 
37.76768764,-122.4386598,100%,t,$125.00 
37.768754,-122.4336455,100%,f,$375.00 
37.76186236,-122.4307052,100%,t,$295.00 
37.76513341,-122.4424607,100%,t,$225.00 
37.7642021,-122.4379717,100%,t,$175.00 
37.7665292,-122.4342891,100%,t,$450.00 
37.76207608,-122.4323018,100%,t,$145.00 
37.76033023,-122.4389275,100%,t,$100.00 
37.76232363,-122.4373709,100%,t,$425.00 
37.76006932,-122.4439425,N/A,t,$100.00 
37.76869993,-122.4316326,50%,t,$450.00 
37.7594781,-122.4369721,100%,f,$250.00 
37.75940162,-122.4453807,N/A,t,$204.00 
37.76184279,-122.4399081,N/A,t,$500.00 
37.76077086,-122.4362066,100%,t,$249.00 
37.76526579,-122.4299669,N/A,t,$300.00 
37.76146457,-122.4355859,N/A,t,$320.00 
37.76840265,-122.4308606,100%,t,$90.00 
37.7629998,-122.4327814,N/A,t,$95.00 
37.76412501,-122.4295263,N/A,t,$180.00 
37.76402568,-122.4356084,100%,t,$170.00 
37.7571464,-122.4309578,N/A,f,$350.00 
37.7604993,-122.4331587,100%,t,$150.00 
37.75738108,-122.4345234,N/A,f,$179.00 
37.75895662,-122.4338026,N/A,t,$199.00 
37.76552812,-122.4299385,100%,t,$450.00 
37.75992982,-122.4433593,N/A,t,$475.00 
37.7575545,-122.4272678,N/A,t,$400.00 
